Ano;Nº Convênio;Nome Convenente;UF;Tipo Ente Convenente;Objeto Convênio;Situação Convênio;Nome Concedente;Valor Convênio;Valor Contrapartida;Valor Liberado;Valor Última Liberação;Data Publicação;Data Início Vigência;Data Fim Vigência
2010;741686;QUIJINGUE PREFEITURA;BA;Municipal;Realizacao Da Festa Junina No Municipio De Quijingue/Ba.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 185.000,00;R$ 10.000,00;R$ 185.000,00;R$ 185.000,00;16/08/2010;24/06/2010;20/02/2011
2010;741685;PREFEITURA MUNICIPAL DE ACAUA;PI;Municipal;Expo Acaua;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;19/07/2010;25/06/2010;20/07/2011
2010;741684;EMPRESA DE TURISMO DA BAHIA S A;BA;Municipal;Arraia De Sao Tome De Paripe;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 34.000,00;R$ 300.000,00;R$ 300.000,00;06/08/2010;26/06/2010;17/08/2011
2010;741676;POTIRENDABA PREFEITURA;SP;Municipal;Festanca De Sao Pedro;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;21/07/2010;24/06/2010;30/07/2011
2010;741674;INSTITUTO MARKA - DESENVOLVIMENTO PROFISSIONAL;SC;Municipal;I Seminario Sobre Desenvolvimento Turistico Das Cidades Catarinenses.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 145.000,00;R$ 17.345,00;R$ 145.000,00;R$ 145.000,00;20/08/2010;24/06/2010;21/07/2011
2010;741673;MATO GROSSO PREFEITURA MUNICIPAL;PB;Municipal;Sao Pedro 2010;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;18/08/2010;25/06/2010;23/07/2011
2010;741672;MUNICIPIO DE VIRADOURO;SP;Municipal;Festa De Sao Pedro.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;21/09/2010;27/06/2010;15/02/2011
2010;741671;ASSOCIACAO SERGIPANA DE BLOCOS DE TRIO;SE;Municipal;Sao Joao De Boninal;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 110.000,00;R$ 5.000,00;R$ 110.000,00;R$ 110.000,00;04/08/2010;24/06/2010;20/11/2010
2010;741666;CEDRAL PREFEITURA;SP;Municipal;Festa Juninao De Cedral.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;20/08/2010;25/06/2010;15/02/2011
2010;741663;MONTEIRO PREFEITURA;PB;Municipal;Festa De Sao Pedro;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;19/07/2010;27/06/2010;17/08/2011
2010;741660;GOIANINHA PREFEITURA;RN;Municipal;Festa De Sao Pedro;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 10.000,00;R$ 200.000,00;R$ 200.000,00;05/08/2010;28/06/2010;16/10/2011
2010;741653;MUNICIPIO DE SAO JOAO DE MERITI;RJ;Municipal;Festa Junina De Sao Joao De Meriti;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 270.586,29;R$ 31.070,67;R$ 270.586,29;R$ 270.586,29;24/08/2010;24/06/2010;06/08/2011
2010;741589;MUNICIPIO DE BIGUACU;SC;Municipal;Exponautica 2010.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 172.080,00;R$ 19.120,00;R$ 172.080,00;R$ 172.080,00;21/09/2010;24/06/2010;13/08/2011
2010;741586;MUNICIPIO DE CACULE;BA;Municipal;Arraial De Cacule 2010;Prestação de Contas Aprovada;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 8.500,00;R$ 200.000,00;R$ 200.000,00;24/08/2010;24/06/2010;18/08/2011
2010;741584;MUNICIPIO DE SAO TOME;PR;Municipal;Sao Tome Rodeio Show;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 90.000,00;R$ 10.000,00;R$ 90.000,00;R$ 90.000,00;05/08/2010;24/06/2010;13/08/2011
2010;741581;INSTITUTO PLANALTO CENTRAL;DF;Municipal;Arraial De Joviania;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 420.000,00;R$ 20.000,00;R$ 420.000,00;R$ 420.000,00;15/07/2010;24/06/2010;20/11/2010
2010;741578;PREFEITURA MUNICIPAL DA ESTANCIA CLIMATICA DE MORUNGABA;SP;Municipal;1A Expo Morungaba.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.500,00;R$ 100.000,00;R$ 100.000,00;20/07/2010;24/06/2010;20/07/2011
2010;741559;PREFEITURA MUNICIPAL DE CAMPOS DE JULIO;MT;Municipal;4.O Expojulio;Prestação de Contas Aprovada;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 72.000,00;R$ 33.000,00;R$ 72.000,00;R$ 72.000,00;27/09/2010;24/06/2010;18/08/2011
2010;741557;MUNICIPIO DE TANABI;SP;Municipal;Tanabi Rodeo Show;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 20.000,00;R$ 200.000,00;R$ 200.000,00;19/07/2010;24/06/2010;20/12/2010
2010;741556;UIRAUNA PREFEITURA;PB;Municipal;Festa De Sao Joao 2010.;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;11/08/2010;24/06/2010;20/07/2011
2010;741555;MUNICIPIO DE MARTINS SOARES;MG;Municipal;3A Festa Do Cafe;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 20.000,00;R$ 100.000,00;R$ 100.000,00;20/09/2010;25/06/2010;18/08/2011
2010;741554;SANTA BARBARA DE GOIAS PREFEITURA MUNICIPAL;GO;Municipal;Festa Do Peao;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;21/07/2010;24/06/2010;20/07/2011
2010;741553;JUAZEIRINHO PREFEITURA;PB;Municipal;Sao Joao 2010;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00; R$ -   ; R$ -   ;16/07/2010;24/06/2010;28/12/2012
2010;741552;PREFEITURA MUNICIPAL DE DIVINOPOLIS DE GOIAS;GO;Municipal;Festa Junina De Divinopolis De Goias.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;31/08/2010;24/06/2010;11/02/2011
2010;741551;MUNICIPIO DE BATURITE - PREFEITURA MUNICIPAL;CE;Municipal;Sao Joao;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;02/07/2010;26/06/2010;26/08/2010
2010;741550;ALEXANIA PREFEITURA MUNICIPAL;GO;Municipal;Festa Do Peao;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.200,00;R$ 100.000,00;R$ 100.000,00;09/08/2010;24/06/2010;19/07/2011
2010;741549;ITAPURANGA PREFEITURA MUNICIPAL;GO;Municipal;2A Feira De Producao E Festa Do Povo De Itapuranga/Go;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 143.000,00;R$ 20.000,00;R$ 143.000,00;R$ 143.000,00;21/07/2010;24/06/2010;18/08/2011
2010;741525;CAMPINA GRANDE PREFEITURA;PB;Municipal;Promocao Do Destino Campina Grande Por Meio Da Divulgacao Do Maior Sao Joao Do Mundo.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 488.000,00;R$ 42.797,40;R$ 488.000,00;R$ 488.000,00;02/07/2010;24/06/2010;30/08/2010
2010;741500;MUNICIPIO DE SAO CARLOS;SP;Municipal;Cidade Da Energia: 1A Etapa Das Obras De Infraestrutura;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 19.714.943,54;R$ 1.714.342,92; R$ -   ; R$ -   ;21/07/2010;01/07/2010;25/05/2013
2010;741318;ASSOCIACAO REVIVA;PE;Municipal;Iii Fenapop - Feira Nacional De Poesia Popular;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 225.000,00;R$ 26.700,00;R$ 225.000,00;R$ 225.000,00;13/08/2010;26/06/2010;20/11/2010
2010;741312;MUNICIPIO DE RUBIACEA;SP;Municipal;Festa Do Peao De Boiadeiro De Rubiacea - Sp;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;21/07/2010;24/06/2010;23/10/2011
2010;741310;MUNICIPIO DE BRAUNA;SP;Municipal;3O Festival Cultural De Brauna;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;21/07/2010;25/06/2010;20/02/2011
2010;741305;PREFEITURA MUNICIPAL DE CAMPOS NOVOS PAULISTA;SP;Municipal;1O Fest Country;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;11/08/2010;24/06/2010;18/08/2011
2010;741302;CENTRO DE PROFISSIONAIS E GERACAO DE EMPREGO;PE;Municipal;Festejos Juninos De Sao Lourenco Da Mata - Rumo A Copa 2010;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 36.000,00;R$ 300.000,00;R$ 300.000,00;05/08/2010;24/06/2010;12/09/2011
2010;741299;MUNICIPIO DE MATINHAS;PB;Municipal;Sao Pedro De Matinhas;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00; R$ -   ; R$ -   ;31/08/2010;27/06/2010;22/01/2013
2010;741297;MUNICIPIO DE LIVRAMENTO;PB;Municipal;Forrobodo;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;19/07/2010;24/06/2010;17/10/2011
2010;741293;MUNICIPIO DE MILHA;CE;Municipal;Festividades Juninas Milha;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;19/07/2010;25/06/2010;20/07/2011
2010;741287;SALGADO PREFEITURA;SE;Municipal;Festejos Juninos De Salgado 2010;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 99.840,00;R$ 4.160,00;R$ 99.840,00;R$ 99.840,00;05/08/2010;26/06/2010;20/07/2011
2010;741283;DIAMANTE PREFEITURA;PB;Municipal;Forro Na Vila;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00; R$ -   ; R$ -   ;10/08/2010;24/06/2010;16/12/2012
2010;741279;ROSEIRA PREFEITURA;SP;Municipal;1 Arraial De Sao Joao;Prestação de Contas Aprovada;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;09/08/2010;24/06/2010;21/07/2011
2010;741218;SAO MAMEDE PREFEITURA;PB;Municipal;Sao Pedro Em Sao Mamede;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;04/08/2010;28/06/2010;24/07/2011
2010;741214;PERUIBE PREFEITURA;SP;Municipal;Rodeio;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 33.400,00;R$ 300.000,00;R$ 300.000,00;05/08/2010;24/06/2010;20/01/2011
2010;741213;INSTITUTO FACC;MG;Municipal;Grande Sao Joao Da Bahia;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 313.000,00;R$ 13.080,00;R$ 313.000,00;R$ 313.000,00;18/08/2010;25/06/2010;20/11/2010
2010;741211;MUNICIPIO DE SANTO HIPOLITO;MG;Municipal;1O Festival De Pesca Esportiva;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 80.000,00;R$ 20.000,00;R$ 80.000,00;R$ 80.000,00;20/09/2010;25/06/2010;20/07/2011
2010;741209;ARCOVERDE PREFEITURA MUNICIPAL;PE;Municipal;Festa De Sao Pedro;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 30.000,00;R$ 300.000,00;R$ 300.000,00;20/07/2010;25/06/2010;20/07/2011
2010;741207;MUNICIPIO DE RIO MANSO;MG;Municipal;Xv Rodeio De Rio Manso;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.500,00;R$ 100.000,00;R$ 100.000,00;22/07/2010;24/06/2010;19/07/2011
2010;740849;MUNICIPIO DA ESTANCIA TURISTICA DE OLIMPIA;SP;Municipal;2O. Olimpia Rodeo Festival;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 267.000,00;R$ 200.000,00;R$ 200.000,00;31/08/2010;23/06/2010;14/02/2011
2010;740848;NILO PECANHA PREFEITURA;BA;Municipal;Festa De Sao Benedito;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;07/07/2010;24/06/2010;21/02/2011
2010;740847;MUNICIPIO DE SAO FRANCISCO;PB;Municipal;Festa Joao Pedro Em Sao Francisco;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;20/07/2010;26/06/2010;21/07/2011
2010;740846;MUNICIPIO DE CHAPECO;SC;Municipal;Festa Junina;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 245.000,00;R$ 37.500,00;R$ 245.000,00;R$ 245.000,00;25/08/2010;24/06/2010;18/08/2011
2010;740845;ITAPETINGA PREFEITURA;BA;Municipal;Sao Joao De Itapetinga;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 152.000,00;R$ 36.000,00;R$ 152.000,00;R$ 152.000,00;23/08/2010;23/06/2010;19/07/2011
2010;740844;SANTA CRUZ PREFEITURA;PB;Municipal;Festa De Sao Joao 2010.;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 70.000,00;R$ 35.000,00;R$ 70.000,00;R$ 70.000,00;15/09/2010;23/06/2010;21/07/2011
2010;740843;SERRARIA PREFEITURA;PB;Municipal;Festividades Juninas;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;11/08/2010;23/06/2010;22/02/2011
2010;740842;ARTE VIDA;DF;Municipal;Sao Joao De Pe No Chao;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 550.000,00;R$ 48.000,00;R$ 550.000,00;R$ 550.000,00;20/07/2010;23/06/2010;20/11/2010
2010;740841;EUCLIDES DA CUNHA PREFEITURA;BA;Municipal;Sao Joao De Euclides Da Cunha;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 76.000,00;R$ 30.000,00;R$ 76.000,00;R$ 76.000,00;14/09/2010;23/06/2010;15/08/2011
2010;740840;PREFEITURA MUNICIPAL DE BARROCAS;BA;Municipal;Festa De Sao Joao;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;20/07/2010;23/06/2010;08/02/2011
2010;740839;EMPRESA DE TURISMO DA BAHIA S A;BA;Municipal;Evento Cultural Junho Da Liberdade;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 268.000,00;R$ 30.000,00;R$ 268.000,00;R$ 268.000,00;06/08/2010;23/06/2010;17/08/2011
2010;740838;MAXARANGUAPE PREFEITURA;RN;Municipal;Xiv Maracajoao;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;04/08/2010;23/06/2010;26/07/2011
2010;740837;MUNICIPIO DE DIAS D'AVILA;BA;Municipal;Sao Joao Do Bera Ri 2010;Prestação de Contas Aprovada;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 30.000,00;R$ 300.000,00;R$ 300.000,00;14/09/2010;23/06/2010;18/08/2011
2010;740836;MUNICIPIO DE PORTALEGRE;RN;Municipal;Sao Joao Alegre So Em Portalegre;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 97.000,00;R$ 5.000,00;R$ 97.000,00;R$ 97.000,00;20/08/2010;23/06/2010;25/10/2011
2010;740835;MUNICIPIO DE JACINTO;MG;Municipal;Festa De Sao Joao De Jacinto.;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.300,00;R$ 100.000,00;R$ 100.000,00;19/07/2010;23/06/2010;17/08/2011
2010;740834;INGA PREFEITURA;PB;Municipal;Festa De Sao Joao;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;24/08/2010;23/06/2010;20/08/2011
2010;740833;MUNICIPIO DE BOA VENTURA;PB;Municipal;Sao Joao De Rua 2010;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00; R$ -   ; R$ -   ;19/07/2010;23/06/2010;21/09/2012
2010;740832;PREFEITURA MUNICIPAL DE JACUPIRANGA;SP;Municipal;22O Expojac;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.984,00;R$ 100.000,00;R$ 100.000,00;02/07/2010;23/06/2010;13/02/2011
2010;740831;ALAGOINHA PREFEITURA;PB;Municipal;Sao Joao De Alagoinha;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;23/08/2010;23/06/2010;16/05/2012
2010;740830;MUNICIPIO DE ESPERANTINA;TO;Municipal;Festa Junina Arraia Do Padroeiro De Esperantina - To.;Prestação de Contas em Complementação;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;19/07/2010;23/06/2010;20/07/2011
2010;740829;PREFEITURA DO MUNICIPIO DE RANCHARIA;SP;Municipal;5A Festa Do Peao De Boiadeiro De Rancharia;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 138.000,00;R$ 6.000,00;R$ 138.000,00;R$ 138.000,00;20/07/2010;23/06/2010;11/01/2011
2010;740828;MUNICIPIO DE SANTA HELENA DE MINAS;MG;Municipal;Festa De Sao Joao 2010.;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;04/08/2010;23/06/2010;18/08/2011
2010;740827;MUNICIPIO DE MISSAO VELHA;CE;Municipal;43A Vaquejada De Missao Velha;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 37.000,00; R$ -   ; R$ -   ;19/07/2010;23/06/2010;06/02/2013
2010;740826;MONTE ALEGRE PREFEITURA;RN;Municipal;Festejos Juninos;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 10.000,00;R$ 200.000,00;R$ 200.000,00;04/08/2010;23/06/2010;24/01/2011
2010;740825;MUNICIPIO DE CANDIDO SALES;BA;Municipal;Sao Joao No Municipio De Candido Sales/Ba.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 110.000,00;R$ 5.000,00;R$ 110.000,00;R$ 110.000,00;05/08/2010;23/06/2010;19/07/2011
2010;740824;MUNICIPIO DE SANTA LUZIA;PB;Municipal;Sao Joao De Santa Luzia Maior Arrasta Pe Do Brasil;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 195.000,00;R$ 35.000,00;R$ 195.000,00;R$ 195.000,00;20/07/2010;23/06/2010;21/07/2011
2010;740823;NOVA IBIA PREFEITURA MUNICIPAL;BA;Municipal;Arraia Nova Ibia 2010;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 50.000,00; R$ -   ; R$ -   ;20/08/2010;23/06/2010;24/01/2012
2010;740804;INSTITUTO DE PESQUISA E ACAO MODULAR-IPAM;DF;Municipal;Iii Brasilia Multisport - Desafio No Cerrado;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 17.400,80;R$ 200.000,00;R$ 200.000,00;20/07/2010;24/06/2010;20/11/2010
2010;740801;MUNICIPIO DE OROCO;PE;Municipal;Sao Joao De Oroco 2010;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 90.000,00;R$ 10.000,00;R$ 90.000,00;R$ 90.000,00;19/07/2010;23/06/2010;15/08/2011
2010;740684;MUNICIPIO DE CARDEAL DA SILVA;BA;Municipal;Sao Joao De Cardeal Da Silva - Ba 2010;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;11/08/2010;23/06/2010;06/08/2011
2010;740679;MUNICIPIO DE IPAUSSU;SP;Municipal;2O Rodeio Fest De Ipaussu;Prestação de Contas Aprovada com Ressalvas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 15.000,00;R$ 100.000,00;R$ 100.000,00;20/07/2010;24/06/2010;19/02/2011
2010;740675;VEREDA PREFEITURA;BA;Municipal;Sao Joao De Vereda - Vi Arraia Da Curindiba;Prestação de Contas em Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 95.000,00;R$ 10.000,00;R$ 95.000,00;R$ 95.000,00;14/09/2010;23/06/2010;18/08/2011
2010;740670;MUNICIPIO DE JABOATAO DOS GUARARAPES;PE;Municipal;Festa De Sao Joao 2010;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 20.000,00;R$ 200.000,00;R$ 200.000,00;19/07/2010;23/06/2010;18/07/2011
2010;740552;LAGOA DOS GATOS PREFEITURA;PE;Municipal;Festa De Sao Joao;Inadimplente;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00;R$ 100.000,00;R$ 100.000,00;23/08/2010;23/06/2010;27/07/2011
2010;740550;FUNDACAO CULTURAL MUSEU ETNICO DO NORDESTE - FUNET;PB;Municipal;Sao Joao De Santo Andre;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00; R$ -   ; R$ -   ;10/08/2010;23/06/2010;16/12/2011
2010;740549;MUNICIPIO DE SANTO ANTONIO DE JESUS;BA;Municipal;Festa Junina - Sao Joao Tradicao De Verdade;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 300.000,00;R$ 30.000,00;R$ 300.000,00;R$ 300.000,00;20/07/2010;23/06/2010;06/07/2011
2010;740548;CUITE PREFEITURA;PB;Municipal;Festividades Juninas Arraial Da Serra;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 120.000,00;R$ 6.000,00;R$ 120.000,00;R$ 120.000,00;20/09/2010;23/06/2010;22/07/2011
2010;740545;MUNICIPIO DE IEPE;SP;Municipal;2O Rodeio Fest Show De Iepe;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 15.000,00;R$ 100.000,00;R$ 100.000,00;05/08/2010;23/06/2010;17/08/2011
2010;740543;MUNICIPIO DE AGUA BRANCA;PI;Municipal;Festival Junino De Agua Branca.;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 7.500,00; R$ -   ; R$ -   ;19/07/2010;24/06/2010;20/06/2012
2010;740515;SECRETARIA DE TURISMO, ESPORTES E LAZER;PE;Estadual;Fortalecer A Cultura E A Producao Artesanal De Pernambuco, Por Meio De Apoio A Realizacao Da Xi Fenearte Feira Nacional De Negocios Do Artesanato.;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 187.280,00;R$ 46.820,00;R$ 187.280,00;R$ 187.280,00;05/07/2010;30/06/2010;01/03/2011
2010;740510;INFFINITO NUCLEO DE ARTE E CULTURA;RJ;Municipal;Campanha De Promocao E Divulgacao Do Turismo No Brasil Para Os Brasileiros Por Meio Da Implementacao Do Projeto Conexao Brasil/Gincana Cultural.;Aguardando Prestação de Contas;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 750.000,00;R$ 83.350,00;R$ 750.000,00;R$ 750.000,00;19/07/2010;25/06/2010;14/01/2011
2010;740481;MUNICIPIO DE NHANDEARA;SP;Municipal;Festival Cultural De Nhandeara;Prestação de Contas enviada para Análise;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 4.200,00;R$ 100.000,00;R$ 100.000,00;20/07/2010;23/06/2010;20/12/2010
2010;740449;DESTERRO PREFEITURA;PB;Municipal;Festa De Sao Joao Na Comunidade Poco Do Joao.;Anulado;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 5.000,00; R$ -   ; R$ -   ;03/09/2010;22/06/2010;23/12/2012
